序号,城市,区域,详细区域,区域分类,标题,链接,面积,朝向,房间信息,价格(元/月),标签,品牌,图片链接,房源编码,抓取时间
4277,深圳,龙华区,龙华区-梅林关-星河盛世,龙华区,整租·星河盛世 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2078355820453560320.html,89.40㎡,东南,3室2厅2卫,7980,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2078355820453560320,2025/12/9 14:06
4278,深圳,龙华区,龙华区-红山-盛荟居,龙华区,整租·盛荟居 3室2厅 南,https://sz.lianjia.com/zufang/SZ2081308339513327616.html,89.00㎡,南,3室2厅2卫,6000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2081308339513327616,2025/12/9 14:06
4279,深圳,龙华区,仅剩2间,仅剩2间,独栋·星窝青年公寓 壹方天地C区店 精致温暖单间带阳台 开间,https://sz.lianjia.com/apartment/21502.html,26.00㎡,2间在租,1室0厅1卫,1499,精装,星窝青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,667934,2025/12/9 14:06
4280,深圳,龙华区,仅剩2间,仅剩2间,独栋·星窝青年公寓 壹方天地C区店 独栋精致单间家具齐全 开间,https://sz.lianjia.com/apartment/21502.html,25.00㎡,2间在租,1室0厅1卫,1399,精装,星窝青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,667935,2025/12/9 14:06
4281,深圳,龙华区,仅剩3间,仅剩3间,独栋·星窝青年公寓 壹方天地C区店 独立单间安静超性价比 开间,https://sz.lianjia.com/apartment/21502.html,22.00㎡,3间在租,1室0厅1卫,1399,精装,星窝青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,667936,2025/12/9 14:06
4282,深圳,龙华区,龙华区-上塘-特发和平里,龙华区,整租·特发和平里 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2078405996421578752.html,70.00㎡,东南,2室2厅1卫,5300,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2078405996421578752,2025/12/9 14:06
4283,深圳,龙华区,龙华区-红山-天曜府,龙华区,整租·天曜府 4室2厅 南,https://sz.lianjia.com/zufang/SZ2081348831038930944.html,116.00㎡,南,4室2厅2卫,10000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2081348831038930944,2025/12/9 14:06
4284,深圳,龙华区,龙华区-红山-中航天逸,龙华区,整租·中航天逸 3室2厅 南,https://sz.lianjia.com/zufang/SZ2080289048265490432.html,89.00㎡,南,3室2厅2卫,6800,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2080289048265490432,2025/12/9 14:06
4285,深圳,龙华区,龙华区-龙华中心-壹成中心第九区,龙华区,整租·壹成中心第九区 5室2厅 南/北,https://sz.lianjia.com/zufang/SZ2080511765501706240.html,104.00㎡,南 北,5室2厅2卫,7600,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2080511765501706240,2025/12/9 14:06
4286,深圳,龙华区,仅剩2间,仅剩2间,独栋·星窝青年公寓 壹方天地C区店 壹方天地商圈性价比阳台两房 2室1厅,https://sz.lianjia.com/apartment/21502.html,55.00㎡,2间在租,2室1厅1卫,2499,精装,星窝青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,712497,2025/12/9 14:06
4287,深圳,龙华区,仅剩3间,仅剩3间,独栋·星窝青年公寓 壹方天地C区店 客厅和卧室都大独居独居安静 1室1厅,https://sz.lianjia.com/apartment/21502.html,45.00㎡,3间在租,1室1厅1卫,2099,精装,星窝青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,717839,2025/12/9 14:06
4288,深圳,龙华区,龙华区-观澜-观澜湖赛维纳,龙华区,整租·观澜湖赛维纳 1室1厅 西,https://sz.lianjia.com/zufang/SZ2077627331660218368.html,60.00㎡,西,1室1厅1卫,3200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2077627331660218368,2025/12/9 14:06
4289,深圳,龙华区,龙华区-红山-天曜府,龙华区,整租·天曜府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2080543568660791296.html,97.00㎡,东南,3室2厅2卫,9000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2080543568660791296,2025/12/9 14:06
4290,深圳,龙华区,龙华区-龙华中心-保利悦都,龙华区,整租·保利悦都 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2078004950993993728.html,89.01㎡,东南,3室2厅2卫,5800,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2078004950993993728,2025/12/9 14:06
4291,深圳,龙华区,龙华区-观澜-招商澜园,龙华区,整租·招商澜园 4室2厅 南/北,https://sz.lianjia.com/zufang/SZ2082707202300182528.html,135.00㎡,南 北,4室2厅2卫,5600,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2082707202300182528,2025/12/9 14:06
4292,深圳,龙华区,龙华区-红山-天曜府,龙华区,整租·天曜府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2081740884478525440.html,97.00㎡,东南,3室2厅2卫,8800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2081740884478525440,2025/12/9 14:06
4293,深圳,龙华区,仅剩1间,仅剩1间,独栋·金地草莓社区 民治天虹店 双十二特惠，无遮挡采光可做饭单间 开间,https://sz.lianjia.com/apartment/21783.html,25.00㎡,1间在租,1室0厅1卫,1299,精装,金地草莓社区,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,859666,2025/12/9 14:06
4294,深圳,龙华区,仅剩1间,仅剩1间,独栋·金地草莓社区 民治天虹店 迎双十二场边套双窗，采光通风方正单间 开间,https://sz.lianjia.com/apartment/21783.html,22.00㎡,1间在租,1室0厅1卫,1199,精装,金地草莓社区,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,859668,2025/12/9 14:06
4295,深圳,龙华区,龙华区-龙华中心-天玑公馆,龙华区,整租·天玑公馆 3室2厅 南,https://sz.lianjia.com/zufang/SZ2083204879190327296.html,83.00㎡,南,3室2厅1卫,5500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2083204879190327296,2025/12/9 14:06
4296,深圳,龙华区,仅剩1间,仅剩1间,独栋·金地草莓社区 民治天虹店 阳光+通风双满分！温馨单间公寓直租，无中介赚差价 开间,https://sz.lianjia.com/apartment/21783.html,25.00㎡,1间在租,1室0厅1卫,1199,精装,金地草莓社区,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,859673,2025/12/9 14:06
4297,深圳,龙华区,仅剩2间,仅剩2间,独栋·星窝青年公寓 华侨城创想大厦店 性价比大单间 精装修 电梯 采光好 07 开间,https://sz.lianjia.com/apartment/21823.html,35.00㎡,2间在租,1室0厅1卫,1500-1600,精装,星窝青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,617149,2025/12/9 14:06
4298,深圳,龙华区,龙华区-龙华中心-鸿荣源尚云,龙华区,整租·鸿荣源尚云 3室2厅 南,https://sz.lianjia.com/zufang/SZ2083411101185212416.html,89.00㎡,南,3室2厅2卫,6700,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2083411101185212416,2025/12/9 14:06
4299,深圳,龙华区,仅剩2间,仅剩2间,独栋·星窝青年公寓 华侨城创想大厦店 特价 红山深圳北 押一大单间 电梯 16 1室1厅,https://sz.lianjia.com/apartment/21823.html,21.00㎡,2间在租,1室1厅1卫,1500-1700,精装,星窝青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,749503,2025/12/9 14:06
4300,深圳,龙华区,仅剩2间,仅剩2间,独栋·星窝青年公寓 华侨城创想大厦店 好便宜的精装电梯单间还押一付一 06 1室1厅,https://sz.lianjia.com/apartment/21823.html,21.00㎡,2间在租,1室1厅1卫,1400-1600,精装,星窝青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,749521,2025/12/9 14:06
4301,深圳,龙华区,龙华区-梅林关-书香门第名苑,龙华区,整租·书香门第名苑 3室2厅 南,https://sz.lianjia.com/zufang/SZ2102350860884377600.html,86.00㎡,南,3室2厅2卫,6300,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_D5ewFYUZQ.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2102350860884377600,2025/12/9 14:07
4302,深圳,龙华区,龙华区-观澜-澜汇云轩公寓,龙华区,整租·澜汇云轩公寓 1室0厅 南,https://sz.lianjia.com/zufang/SZ2102660590999699456.html,35.49㎡,南,1室0厅1卫,2900,精装,链家,"https://image1.ljcdn.com/110000-inspection/pc1_XeeqkwmFc.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2102660590999699456,2025/12/9 14:07
4303,深圳,龙华区,龙华区-观澜-澜汇云轩公寓,龙华区,整租·澜汇云轩公寓 1室0厅 南,https://sz.lianjia.com/zufang/SZ2102663456934068224.html,35.49㎡,南,1室0厅1卫,2900,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182_1.png?_v=2025120112060559d,SZ2102663456934068224,2025/12/9 14:07
4304,深圳,龙华区,龙华区-龙华新区-新华城,龙华区,整租·新华城 2室2厅 北,https://sz.lianjia.com/zufang/SZ2102027134762483712.html,70.83㎡,北,2室2厅1卫,4800,精装,链家,"https://image1.ljcdn.com/110000-inspection/pc1_xrnfhk0wf.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2102027134762483712,2025/12/9 14:07
4305,深圳,龙华区,龙华区-梅林关-龙光玖龙玺,龙华区,合租·龙光玖龙玺 2居室 东卧,https://sz.lianjia.com/zufang/SZ2102385771905286144.html,87.50㎡,东,2室0厅1卫,2000,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_jncFEUpWH.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2102385771905286144,2025/12/9 14:07
4306,深圳,龙华区,仅剩2间,仅剩2间,独栋·微棠青年公寓 白石龙-181 （应届生享折上折）近地铁采光超好精装电梯大单间民水电鸭一 1室1厅,https://sz.lianjia.com/apartment/84231.html,25.00㎡,2间在租,1室1厅1卫,1569,精装,微棠青年公寓,https://image1.ljcdn.com/wanjia/8158e6eeb041ce53c9bcf973b074d40b-1753534125069/b0edd41c8b4cda3aefebedbcc332bca6.jpeg.250x182.jpg,811011,2025/12/9 14:07
4307,深圳,龙华区,龙华区-民治-梅花山庄,龙华区,整租·梅花山庄 6室3厅 南,https://sz.lianjia.com/zufang/SZ2099377567642419200.html,350.00㎡,南,6室3厅4卫,22000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2099377567642419200,2025/12/9 14:07
4308,深圳,龙华区,龙华区-龙华中心-鸿荣源尚云,龙华区,整租·鸿荣源尚云 3室2厅 东北,https://sz.lianjia.com/zufang/SZ2099335458164047872.html,82.00㎡,东北,3室2厅2卫,6500,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2099335458164047872,2025/12/9 14:07
4309,深圳,龙华区,龙华区-观澜-合正观澜汇一期,龙华区,整租·合正观澜汇一期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2103136165581291520.html,80.50㎡,南,3室2厅1卫,5500,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103136165581291520,2025/12/9 14:07
4310,深圳,龙华区,龙华区-龙华中心-鸿荣源尚云,龙华区,整租·鸿荣源尚云 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2103066231887101952.html,89.00㎡,西南,3室2厅2卫,7000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103066231887101952,2025/12/9 14:07
4311,深圳,龙华区,龙华区-红山-华业玫瑰四季馨园二期,龙华区,整租·华业玫瑰四季馨园二期 2室2厅 东南/南,https://sz.lianjia.com/zufang/SZ2102719423210061824.html,73.17㎡,东南 南,2室2厅1卫,6600,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2102719423210061824,2025/12/9 14:07
4312,深圳,龙华区,仅剩1间,仅剩1间,独栋·颐家公寓· 通达汇轩店 【房东直租·押一】通达汇轩区 单身公寓 民水民电 开间,https://sz.lianjia.com/apartment/84197.html,30.00㎡,1间在租,1室0厅1卫,1900,精装,颐家公寓·,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,709506,2025/12/9 14:07
4313,深圳,龙华区,龙华区-观澜-澜汇云轩公寓,龙华区,整租·澜汇云轩公寓 1室0厅 南,https://sz.lianjia.com/zufang/SZ2102662224001630208.html,35.49㎡,南,1室0厅1卫,2900,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2102662224001630208,2025/12/9 14:07
4314,深圳,龙华区,仅剩2间,仅剩2间,独栋·微棠青年公寓 白石龙-181 可短租 押一付一 民水电 开间,https://sz.lianjia.com/apartment/84231.html,25.00㎡,2间在租,1室0厅1卫,1569,精装,微棠青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,767525,2025/12/9 14:07
4315,深圳,龙华区,龙华区-观澜-澜汇云轩公寓,龙华区,整租·澜汇云轩公寓 1室0厅 南,https://sz.lianjia.com/zufang/SZ2103032711584153600.html,35.49㎡,南,1室0厅1卫,2900,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103032711584153600,2025/12/9 14:07
4316,深圳,龙华区,龙华区-红山-龙光玖钻,龙华区,整租·龙光玖钻 2室2厅 东南,https://sz.lianjia.com/zufang/SZ2103040293413584896.html,67.54㎡,东南,2室2厅2卫,10000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103040293413584896,2025/12/9 14:07
4317,深圳,龙华区,龙华区-红山-天曜府,龙华区,整租·天曜府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2102996657313415168.html,97.00㎡,东南,3室2厅1卫,8500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2102996657313415168,2025/12/9 14:07
4318,深圳,龙华区,龙华区-民治-世纪春城四期,龙华区,整租·世纪春城四期 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ2103382514226692096.html,99.88㎡,南 北,3室2厅2卫,6300,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103382514226692096,2025/12/9 14:07
4319,深圳,龙华区,龙华区-龙华新区-新华城,龙华区,整租·新华城 2室2厅 东,https://sz.lianjia.com/zufang/SZ2102962623023677440.html,70.83㎡,东,2室2厅1卫,4600,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2102962623023677440,2025/12/9 14:07
4320,深圳,龙华区,龙华区-红山-龙光玖钻,龙华区,整租·龙光玖钻 2室1厅 东北,https://sz.lianjia.com/zufang/SZ2103052655600336896.html,38.33㎡,东北,2室1厅2卫,4600,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103052655600336896,2025/12/9 14:07
4321,深圳,龙华区,龙华区-梅林关-金众繁华里,龙华区,整租·金众繁华里 1室0厅 西南,https://sz.lianjia.com/zufang/SZ2103346437965217792.html,35.00㎡,西南,1室0厅1卫,3240,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103346437965217792,2025/12/9 14:07
4322,深圳,龙华区,龙华区-龙华中心-悦见和府,龙华区,整租·悦见和府 4室2厅 东南,https://sz.lianjia.com/zufang/SZ2103693161271394304.html,117.00㎡,东南,4室2厅2卫,8800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103693161271394304,2025/12/9 14:07
4323,深圳,龙华区,仅剩3间,仅剩3间,独栋·微棠青年公寓 白石龙-181 舒适温馨开间 开间,https://sz.lianjia.com/apartment/84231.html,18.52㎡,3间在租,1室0厅1卫,2079-2376,精装,微棠青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,709391,2025/12/9 14:07
4324,深圳,龙华区,仅剩2间,仅剩2间,独栋·微棠青年公寓 逸秀新村22 可租30天 民水民电 押一付一 开间,https://sz.lianjia.com/apartment/84439.html,25.00㎡,2间在租,1室0厅1卫,1569,精装,微棠青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,762396,2025/12/9 14:07
4325,深圳,龙华区,龙华区-龙华中心-悦见和府,龙华区,整租·悦见和府 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2103709381664178176.html,93.00㎡,东南,3室2厅2卫,7000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103709381664178176,2025/12/9 14:07
4326,深圳,龙华区,仅剩1间,仅剩1间,独栋·微棠青年公寓 逸秀新村18栋店 圣诞逛吃不绕路！楼下商超 + 地铁口，双旦租房 8 折 开间,https://sz.lianjia.com/apartment/84962.html,25.00㎡,1间在租,1室0厅1卫,1769,精装,微棠青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,867756,2025/12/9 14:07
4327,深圳,龙华区,龙华区-观澜-澜汇云轩公寓,龙华区,整租·澜汇云轩公寓 1室0厅 南,https://sz.lianjia.com/zufang/SZ2103128857077874688.html,35.49㎡,南,1室0厅1卫,2900,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103128857077874688,2025/12/9 14:07
4328,深圳,龙华区,龙华区-上塘-中海汇德理,龙华区,整租·中海汇德理 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2103117964256477184.html,95.00㎡,东南,3室2厅2卫,8500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2103117964256477184,2025/12/9 14:07
4329,深圳,龙华区,仅剩1间,仅剩1间,独栋·微棠青年公寓 逸秀新村18栋店 跨年聚会超方便！商超餐饮聚集+近地铁，双旦租房立减首月房租 开间,https://sz.lianjia.com/apartment/84962.html,25.00㎡,1间在租,1室0厅1卫,1769,精装,微棠青年公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,867761,2025/12/9 14:07
4330,深圳,龙华区,龙华区-红山-星河传奇二期,龙华区,整租·星河传奇二期 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1951514484036075520.html,51.00㎡,东南,1室1厅1卫,4800,精装,,"https://image1.ljcdn.com/110000-inspection/63617b70-2e4a-41c6-bbda-2b31c9442f58_1000.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ1951514484036075520,2025/12/9 14:08
4331,深圳,龙华区,龙华区-龙华中心-通达汇轩,龙华区,整租·通达汇轩 1室0厅 南,https://sz.lianjia.com/zufang/SZ1761585475212017664.html,30.00㎡,南,1室0厅1卫,2250,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_6kYsTiITf.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ1761585475212017664,2025/12/9 14:08
4332,深圳,龙华区,龙华区-观澜-观澜湖赛维纳,龙华区,整租·观澜湖赛维纳 1室1厅 北,https://sz.lianjia.com/zufang/SZ1891418037442052096.html,60.00㎡,北,1室1厅1卫,3200,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_CPafNrcyT.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ1891418037442052096,2025/12/9 14:08
